"val","value"
0.1,1.08192920591014
0.2,1.08192920590554
0.3,1.08192920587837
0.4,1.08192920594194
0.5,1.0819292059038
0.6,1.08192920590728
0.7,1.08192920591812
0.8,1.08192920585098
0.9,1.0819292058012
1,1.08192920586961
