"val","value"
0,1.08192920589688
0.1,1.08192920587559
0.2,1.08192920589014
0.3,1.08192920585161
0.4,1.08192920585196
0.5,1.08192920588664
0.6,1.08192920582418
0.7,1.08192920584318
0.8,1.08192920592819
0.9,1.08192920590286
1,1.08192920580647
1.1,1.08192920585387
1.2,1.08192920593985
1.3,1.08192920589647
1.4,1.08192920587115
1.5,1.08192920589704
1.6,1.08192920589356
1.7,1.08192920589835
1.8,1.08192920588931
1.9,1.08192920589343
2,1.08192920589254
