"val","value"
0,1.08192920591631
0.1,1.08192920585483
0.2,1.08192920589227
0.3,1.08192920581774
0.4,1.08192920582207
0.5,1.08192920594375
0.6,1.08192920593978
0.7,1.08192920594919
0.8,1.08192920592848
0.9,1.08192920593788
1,1.08192920587569
