"val","value"
0,1.08192920593707
0.1,1.0819292058882
0.2,1.08192920594167
0.3,1.08192920594787
0.4,1.08192920590679
0.5,1.08192920590995
0.6,1.08192920585519
0.7,1.08192920590826
0.8,1.08192920590835
0.9,1.08192920593228
1,1.08192920580083
