"val","value"
0,0.912305750543239
0.1,0.912599983448834
0.2,0.912922471581086
0.3,0.913274245605017
0.4,0.913656257415856
0.5,0.914069374670495
0.6,0.914514369086725
0.7,0.914991904808988
0.8,0.915502533683695
0.9,0.916046684221408
1,0.916624653496849
1.1,0.91723660293294
1.2,0.917882548974611
1.3,0.918562365117494
1.4,0.919275771271014
1.5,0.920022339290305
1.6,0.920801490537042
1.7,0.921612497005069
1.8,0.922454486134417
1.9,0.923326447635541
2,0.924227237081315
