"val","value"
0,0.933655212484554
0.1,0.926332286603536
0.2,0.922853862718793
0.3,0.92105692615783
0.4,0.920047398994958
0.5,0.919432502874075
0.6,0.919029446708974
0.7,0.918748107425334
0.8,0.918541320867585
0.9,0.918382888941684
1,0.918257397054357
