"val","value"
0.1,0.914869827265175
0.2,0.915514576241754
0.3,0.9162579676561
0.4,0.917056609379693
0.5,0.917882548995499
0.6,0.91871537173234
0.7,0.919539509177238
0.8,0.920343141261191
0.9,0.92111757454404
1,0.921856736196529
