"val","value"
0.1,0.884074535530265
0.2,0.884074535530265
0.3,0.884074535530265
0.4,0.884074535530265
0.5,0.884074535530265
0.6,0.884074535530265
0.7,0.884074535530265
0.8,0.884074535530265
0.9,0.884074535530265
1,0.884074535530265
