"val","value"
0.1,0.883846110242726
0.2,0.8839978535324
0.3,0.884101230639725
0.4,0.884167944713695
0.5,0.884206823896005
0.6,0.884224567755114
0.7,0.884226287495964
0.8,0.884215896038697
0.9,0.884196402927624
1,0.884170131573486
