"val","value"
0,0.881868906377325
0.1,0.881985894122203
0.2,0.882113769128102
0.3,0.882252955869887
0.4,0.882403860523183
0.5,0.882566871813311
0.6,0.882742358183457
0.7,0.882930662244472
0.8,0.883132102573213
0.9,0.883346970791181
1,0.883575520134421
1.1,0.883817979899374
1.2,0.88407453545624
1.3,0.884345340943387
1.4,0.88463050535142
1.5,0.884930099973379
1.6,0.885244152387804
1.7,0.885572642595797
1.8,0.885915509909032
1.9,0.886272643819494
2,0.886643892338882
