"val","value"
0.1,0.882901514812682
0.2,0.88315212181148
0.3,0.883440961215634
0.4,0.883751885204622
0.5,0.884074535530265
0.6,0.884401328932975
0.7,0.884726412358766
0.8,0.885045242728961
0.9,0.885354369795625
1,0.885651268361718
