"val","value"
0,0.681229093206015
0.1,0.736193453791248
0.2,0.775598145444598
0.3,0.807591090973565
0.4,0.83508965702295
0.5,0.859504775120667
0.6,0.881638722083128
0.7,0.901996959854166
0.8,0.920921377410649
0.9,0.938655559763819
1,0.955380039620351
1.1,0.971232876831593
1.2,0.986322304971457
1.3,1.00073495897952
1.4,1.0145413627357
1.5,1.0277997799063
1.6,1.04055894266659
1.7,1.05286004578262
1.8,1.06473824301918
1.9,1.07622377451167
2,1.0873428436845
