"val","value"
0.1,0.856456015717226
0.2,0.89709199919866
0.3,0.932047148028526
0.4,0.961431838660912
0.5,0.986322305096857
0.6,1.00761484236409
0.7,1.02597768467768
0.8,1.04191319096898
0.9,1.05580925185929
1,1.06797326503973
