"val","value"
0.1,1.31986728171811
0.2,1.31986728171811
0.3,1.31986728171811
0.4,1.31986728171811
0.5,1.31986728171811
0.6,1.31986728171811
0.7,1.31986728171811
0.8,1.31986728171811
0.9,1.31986728171811
1,1.31986728171811
