"val","value"
0,1.31986728171811
0.1,1.29017910564837
0.2,1.25082598879966
0.3,1.19829919027889
0.4,1.13139548902251
0.5,1.05321246916211
0.6,0.969719456351549
0.7,0.886474323927692
0.8,0.806972752409735
0.9,0.73286192867447
1,0.66466892245515
